en,case
argentina,nmod
(,punct
2018,appos
),punct
"""",punct
",",punct
de,case
maría,conj
candelaria,flat
sgró,flat
ruata,flat
y,cc
marí­a,conj
eugenia,flat
gastiazoro,flat
.,punct
¡,punct
disfruten,ROOT
su,det
lectura,obj
!,punct
¡,punct
hola,nsubj
!,punct
nuestra,det
socia,appos
y,cc
abogada,conj
@franmillanz,ROOT
es,cop
parte,advcl
del,case
cuerpo,nmod
docente,amod
del,case
diplomado,nmod
:,punct
"""",punct
litigación,advcl
con,case
perspectiva,flat
de,case
género,flat
"""",punct
de,case
@derechouah,nmod
¿,punct
cuándo,flat
?,punct
|,nmod
septiembre,nsubj
2023-enero,appos
2024|,compound
¿,punct
quieres,ROOT
sumarte,obj
?,punct
con,case
el,det
apoyo,obl
de,case
@oitconosur,nmod
",",punct
4,nummod
cámaras,conj
empresariales,amod
de,case
la,det
#,nummod
construcción,nmod
de,case
a.latina,nmod
desarrollaron,ROOT
proyectos,obj
sobre,case
circularidad,nmod
",",punct
igualdad,conj
de,case
género,nmod
",",punct
digitalización,conj
",",punct
salud,conj
y,cc
seguridad,conj
en,case
el,det
trabajo,nmod
y,cc
planificación,conj
estratégica,amod
.,punct
líderes,ROOT
de,case
la,det
transmisión,nmod
digital,amod
de,case
salud,nmod
en,case
chile,nmod
.,punct
urgente,nmod
una,det
agenda,ROOT
de,case
equidad,nmod
de,case
genero,nmod
entre,case
directivos,nmod
de,case
salud,nmod
@ministeriosalud,appos
#,appos
himss,appos
#,cc
himsschile,conj
@icimudd,flat
las,det
#,nummod
estadísticas,nsubj
de,case
género,nmod
permiten,ROOT
mostrar,xcomp
distintas,det
expresiones,obj
de,case
la,det
división,nmod
sexual,amod
del,case
#,nummod
trabajo,nmod
",",punct
una,det
división,appos
que,nsubj
limita,acl
la,det
participación,obj
de,case
las,det
#,nummod
mujeres,nmod
en,case
el,det
mercado,nmod
laboral,amod
.,punct
estos,det
tipos,nsubj
kast,nsubj
son,cop
unos,det
descarados,ROOT
",",punct
están,cop
en,case
contra,fixed
de,case
la,det
diversidad,nsubj
de,case
género,nmod
y,cc
 ,dep
a,case
felipe,conj
kast,flat
lo,obj
sorprenden,conj
acaramelado,iobj
con,case
un,det
travesti,obl
.,punct
creo,ROOT
que,mark
 ,dep
los,det
kast,nsubj
son,cop
unos,det
infelices,ccomp
",",punct
atacan,ccomp
a,case
los,det
gay,obj
y,cc
a,case
las,det
lesbianas,conj
y,cc
ellos,nsubj
los,obj
usan,conj
cuando,mark
quieren,advcl
.,punct
hahahahahahahahahahahahahaha,ROOT
ctm,flat
",",punct
viva,amod
la,det
igualdad,nsubj
de,case
genero,nmod
ctm,obj
#,case
aewallin,conj
#,case
allin,conj
#,amod
aew,conj
#,amod
aewcl,punct
bueno,obj
",",punct
si,mark
lo,obj
dice,parataxis
claudio,nsubj
arredondo,flat
",",punct
debe,aux
ser,dep
pq,det
él,nsubj
se,expl:pv
maneja,ROOT
muy,advmod
bien,advmod
en,case
la,det
pornografía,obl
",",punct
al,case
igual,fixed
q,fixed
su,det
hija,nsubj
...,punct
son,cop
intelectuales,advcl
del,case
género,nmod
y,cc
claro,conj
",",punct
@carreragonzalo,nsubj
debe,aux
ser,cop
un,det
neófito,conj
en,case
esa,det
área,nmod
.,punct
creo,ccomp
que,mark
renovación,nsubj
nacional,flat
no,advmod
puede,aux
dejar,xcomp
pasar,xcomp
la,det
posibilidad,obj
de,mark
tener,acl
una,det
presidenta,obj
",",punct
una,det
mujer,appos
a,case
la,det
cabeza,nmod
",",punct
porque,mark
no,advmod
es,cop
solamente,advmod
una,det
cuestión,advcl
de,case
género,nmod
",",punct
afirmó,ROOT
la,det
senadora,nsubj
rn,appos
también,advmod
nos,obj
unimos,ROOT
al,case
manifiesto,obj
de,case
la,det
plataforma,nmod
universitaria,flat
de,case
estudios,flat
feministas,flat
y,cc
de,case
género,conj
(,punct
eufem,flat
),punct
sobre,case
la,det
destitución,obl
inmediata,amod
y,cc
definitiva,conj
#,amod
rubiales,appos
presidente,nmod
@rfef,appos
#,obj
seacabó,nmod
comunicado,ROOT
de,case
la,det
plataforma,flat
universitaria,flat
de,case
estudios,flat
feministas,flat
y,cc
de,case
género,conj
(,punct
eufem,flat
),punct
sobre,case
la,det
destitución,nmod
inmediata,amod
y,cc
definitiva,conj
de,case
luis,nmod
#,flat
rubiales,flat
como,mark
presidente,nmod
de,case
la,det
real,nmod
federación,flat
española,flat
de,case
fútbol,flat
(,punct
@rfef,flat
),punct
una,nsubj
de,case
las,det
enmiendas,nmod
propuestas,amod
al,case
anteproyecto,nmod
de,case
nueva,amod
constitución,nmod
",",punct
elimina,ROOT
el,det
mecanismo,obj
de,case
corrección,nmod
de,case
género,nmod
en,case
las,det
elecciones,obl
parlamentarias,amod
.,punct
esta,det
indicación,nsubj
generó,ROOT
un,det
intenso,amod
debate,obj
dentro,advmod
de,case
la,det
comisión,obl
de,case
sistema,nmod
político,flat
...,punct
en,case
un,det
gran,amod
desafío,obl
disminuir,ROOT
la,det
brecha,obj
de,case
género,nmod
en,case
ciencia,nmod
y,cc
tecnología,conj
.,punct
es,cop
verdad,ROOT
que,mark
es,cop
un,det
problema,csubj
sistémico,amod
que,nsubj
requiere,acl
medidas,nsubj
integrales,amod
desde,case
la,det
infancia,nmod
",",punct
pero,cc
también,advmod
es,cop
necesario,conj
que,mark
las,det
propias,amod
organizaciones,nsubj
femeninas,amod
expongan,csubj
sus,det
propuestas,obj
de,case
corto,amod
plazo,nmod
.,punct
exactamente,advmod
",",punct
de,case
partida,nmod
rai,nsubj
no,advmod
le,obj
pertenece,ROOT
",",punct
no,advmod
tienen,advcl
una,det
relación,obj
",",punct
no,advmod
es,cop
su,det
amiga,advcl
no,advmod
le,obj
debe,advcl
la,det
lealtad,obj
que,obj
ella,nsubj
no,advmod
ha,aux
tenido,acl
con,case
constanza,obl
ni,cc
siquiera,fixed
por,case
ser,cop
del,case
mismo,det
género,obl
",",punct
finalmente,advmod
es,advcl
rai,nsubj
quien,nsubj
es,cop
libre,ccomp
de,mark
hacer,acl
y,cc
estar,conj
con,case
quién,obj
le,obj
guste,ccomp
#,obj
thelulosshow,nsubj
el,det
fondo,nsubj
de,case
transversalización,flat
de,case
género,nmod
del,case
@minmujeryeg,nmod
permite,ROOT
  ,dep
reforzar,xcomp
el,det
trabajo,obj
del,case
isp,nmod
para,case
la,det
vigilancia,obl
y,cc
control,conj
de,case
calidad,nmod
de,case
los,det
  ,dep
anticonceptivos,nmod
que,obj
entrega,acl
el,det
estado,nsubj
a,case
través,fixed
de,fixed
la,det
red,obl
pública,amod
.,punct
#,amod
chileparatodas,ROOT
#,appos
minmujeryeg,nmod
cuenta,ROOT
pública,flat
de,case
santiago,flat
:,punct
1.500,nummod
subsidios,appos
entregados,amod
",",punct
$,appos
4.935,nummod
millones,appos
de,case
inversión,nmod
en,case
colegios,nmod
y,cc
fortalecimiento,conj
en,case
igualdad,nmod
de,case
género,nmod
alegría,ROOT
y,cc
orgullo,conj
al,case
ver,acl
los,det
avances,obj
en,case
materia,fixed
de,fixed
género,obl
",",punct
diversidades,conj
e,cc
inclusión,conj
de,case
la,det
gestión,nmod
de,case
la,det
alcaldesa,nmod
@iracihassler,appos
",",punct
donde,obl
hemos,aux
llevado,acl
adelante,advmod
importantes,amod
innovaciones,obj
en,case
políticas,nmod
públicas,amod
para,case
todas,det
las,det
personas,nmod
los,det
comunistas,nsubj
mienten,ROOT
...,punct
cuenta,obj
pública,flat
de,case
santiago,flat
:,punct
 ,dep
1.500,nummod
subsidios,obj
entregados,amod
",",punct
$,appos
4.935,nummod
millones,appos
de,case
inversión,nmod
en,case
colegios,nmod
y,cc
fortalecimiento,conj
en,case
igualdad,nmod
de,case
género,nmod
la,det
educación,ROOT
técnica,amod
profesional,amod
",",punct
una,det
oportunidad,appos
para,mark
cerrar,acl
las,det
brechas,obj
de,case
género,nmod
",",punct
columna,appos
de,case
opinión,nmod
hoy,advmod
en,case
cnn,nmod
chile,flat
equidad,ROOT
de,case
género,nmod
en,case
organizaciones,nmod
.,punct
tarea,ROOT
primordial,amod
y,cc
pendiente,conj
.,punct
director,ROOT
chile,flat
great,flat
place,flat
to,flat
work,flat
.,punct
aparentemente,advmod
en,case
3,nummod
semanas,obl
puedo,aux
saber,advcl
el,det
género,obj
de,case
mi,det
bebé,nmod
",",punct
no,advmod
lo,obj
puedo,aux
creer,ROOT
el,det
terapeuta,nsubj
ayer,advmod
me,iobj
preguntó,ROOT
mi,det
género,obj
y,cc
después,conj
mi,det
orientación,obj
sexual,amod
y,cc
yo,nsubj
no,advmod
entendí,conj
jajaj,obj
pero,cc
le,iobj
dije,conj
femenino,obj
y,cc
me,iobj
volvió,conj
a,mark
repetir,xcomp
lo,dep
 ,dep
de,case
la,det
orientación,nmod
sexual,amod
y,cc
nos,expl:pv
reímos,conj
jajaj,obj
le,obj
dije,advcl
aaaaa,nsubj
i'm,amod
actually,flat
bisexual,amod
a,case
lo,det
nick,obj
nelson,flat
el,det
26,obl
de,case
agosto,compound
de,case
1855,compound
nació,ROOT
lidia,nsubj
poët,flat
",",punct
la,det
primera,amod
abogada,appos
de,case
italia,nmod
.,punct
a,mark
pesar,fixed
de,fixed
ser,aux
apartada,advcl
de,case
los,det
tribunales,obl
por,case
su,det
género,obl
",",punct
luchó,ROOT
incansablemente,obj
por,case
su,det
derecho,obj
a,mark
ejercer,acl
y,cc
abrió,conj
camino,obj
para,case
las,det
mujeres,obl
en,case
cargos,obl
públicos,amod
.,punct
#,ROOT
lidiapoët,appos
#,flat
mujeresenelderecho,punct
"""",punct
miraba,ROOT
con,case
distancia,obl
cómo,obl
el,det
partido,nsubj
abordaba,advcl
los,det
temas,obj
de,case
género,nmod
",",punct
una,appos
de,case
las,det
causas,nmod
que,obj
ella,nsubj
promovía,acl
"""",punct
"""",punct
diputada,appos
camila,appos
flores,flat
-cercana,flat
a,case
del,det
real-,nmod
"""",punct
o,cc
sea,fixed
",",punct
los,det
temas,nsubj
de,case
género,nmod
son,cop
temas,conj
de,case
telas,nmod
“,nsubj
hacía,ROOT
esto,obj
o,cc
no,advmod
podía,aux
seguir,conj
viviendo,xcomp
”,obl
:,punct
trini,nsubj
revela,advcl
fuertes,amod
detalles,obj
acerca,case
su,det
reasignación,nmod
de,case
género,nmod
ciclo,ROOT
de,case
cine,flat
"""",punct
derecho,flat
",",punct
género,conj
y,cc
sociedad,conj
"""",punct
-,punct
función,conj
4,nummod
martes,nmod
29,compound
de,case
agosto,compound
a,case
las,det
18:00,nmod
hrs,flat
.,punct
patio,ROOT
central,flat
facultad,flat
de,case
derecho,flat
(,punct
1/2,ROOT
),punct
la,det
dictadura,nsubj
intentó,ROOT
imponer,xcomp
un,det
régimen,obj
tradicional,amod
en,case
lo,det
relativo,obl
al,case
género,obj
.,punct
en,case
ese,det
sentido,obl
",",punct
y,cc
para,mark
cortar,advcl
toda,det
alternativa,obj
fuera,advmod
de,case
lo,det
establecido,advmod
",",punct
castigó,ROOT
con,case
fuerza,obj
",",punct
desde,case
el,det
vejamen,obl
sobretodo,nmod
a,case
mujeres,nmod
en,case
el,det
marco,nmod
de,case
la,det
tortura,nmod
ejercida,amod
desde,case
el,det
estado,obl
.,punct
llegamos,ROOT
al,case
último,amod
panel,obj
de,case
las,det
jornadas,nmod
de,case
estudiantes,flat
sobre,case
50,nummod
años,nmod
del,case
golpe,nmod
de,case
estado,flat
",",punct
esta,det
vez,obl
los,det
y,cc
las,det
investigadores,conj
del,case
observatorio,nmod
de,case
historia,flat
reciente,flat
.,punct
género,nsubj
",",punct
disidencias,conj
",",punct
pinochetismo,conj
y,cc
políticas,conj
de,case
reparación,nmod
debate,ROOT
.,punct
[,amod
nota,nsubj
],flat
comprender,flat
y,cc
reflexionar,conj
sobre,case
las,det
múltiples,amod
perspectivas,obl
en,case
los,det
enfoques,nmod
de,case
género,nmod
",",punct
es,ROOT
lo,det
que,nsubj
busca,ccomp
nuevo,amod
curso,obj
transversal,nmod
para,case
estudiantes,nmod
de,case
pregrado,nmod
.,punct
saludamos,ROOT
a,case
la,det
colega,obj
patricia,appos
stambuk,flat
por,case
la,det
obtención,obl
del,case
premio,nmod
nacional,flat
de,case
periodismo,flat
2023,appos
",",punct
un,det
reconocimiento,appos
a,case
su,det
trayectoria,nmod
.,punct
valoramos,ROOT
que,mark
se,expl:pass
reconozca,ccomp
el,det
camino,nsubj
profesional,amod
de,case
mujeres,nmod
periodistas,amod
que,nsubj
han,aux
aportado,acl
al,case
país,obj
en,case
temáticas,obl
de,case
género,nmod
y,cc
pueblos,conj
originarios,amod
.,punct
se,expl:pass
viene,ROOT
fundación,nsubj
socavón,flat
.,punct
unas,det
charlas,ROOT
con,case
perspectiva,nmod
de,case
género,nmod
y,cc
construcción,conj
capitalista,amod
y,cc
ta,conj
estamos,cop
.,punct
#,iobj
ahoraenlaumce,ROOT
la,det
destacada,nsubj
investigadora,amod
y,cc
referente,conj
en,case
formación,nmod
del,case
profesorado,nmod
a,case
nivel,nmod
mundial,amod
",",punct
dra.,punct
nuria,nsubj
solsona,flat
pairó,flat
",",punct
presentó,ROOT
la,det
conferencia,obj
“,appos
género,flat
y,cc
ciencia,conj
en,case
la,det
investigación,nmod
didáctica,amod
”,punct
[,ROOT
convocatoria,appos
],flat
compartimos,flat
el,det
llamado,amod
de,case
la,det
revista,obj
punto,flat
género,flat
-editada,amod
en,case
@facsouchile,nmod
-,punct
para,case
la,det
recepción,nmod
de,case
artículos,nmod
de,case
investigación,nmod
.,punct
impulsamos,ROOT
la,det
lucha,obj
por,case
los,det
derechos,nmod
de,case
mujeres,nmod
trabajadoras,amod
para,mark
reducir,acl
brechas,obj
de,case
género,nmod
basadas,amod
en,case
estereotipos,obl
",",punct
y,cc
en,case
una,det
división,conj
sexual,amod
del,case
trabajo,nmod
que,obj
nos,iobj
discrimina,acl
@gloflowers,nsubj
pdta,flat
.,punct
@fenassap,ROOT
en,case
6ta,nmod
conferencia,flat
mundial,flat
@uni_equal,flat
@uniglobalunion,flat
#,flat
womenrisingtogether,flat
registros,ROOT
del,case
doble,amod
lanzamiento,nmod
de,case
ines,nmod
género,flat
y,cc
cream,conj
#,case
umayor,flat
",",punct
significativos,amod
proyectos,appos
precursores,amod
de,case
la,det
investigación,nmod
con,case
perspectiva,nmod
de,case
género,nmod
.,punct
 ,dep
la,det
actividad,nsubj
contó,ROOT
con,case
una,det
charla,obj
magistral,amod
de,case
leyla,nmod
cárdenas,flat
",",punct
decana,appos
de,case
la,det
facultad,nmod
de,case
ciencias,flat
de,case
la,det
@uaustraldechile,flat
.,punct
conferencia,ROOT
mujeres,flat
congreso,flat
@uniglobalunion,flat
sec,flat
.,punct
gral.,nsubj
@choffmanuni,flat
destacó,ROOT
el,det
papel,obj
de,case
 ,dep
#,nmod
philadelphia,appos
en,case
la,det
lucha,nmod
por,case
la,det
justicial,nmod
social,amod
",",punct
racial,conj
y,cc
de,case
género,conj
.,punct
 ,dep
@verouni,ROOT
cabeza,appos
depto,flat
.,punct
@uni_equal,nsubj
habló,ROOT
de,case
los,det
efectos,obj
de,case
la,det
pandemia,nmod
en,case
el,det
trabajo,obl
de,case
las,det
mujeres,nmod
en,case
el,det
mundo,nmod
.,punct
¿,punct
qué,obj
opinan,ROOT
?,punct
esto,nsubj
es,cop
parte,ROOT
del,case
material,nmod
del,case
mineduc,nmod
que,nsubj
dará,acl
a,case
niños,obj
de,case
prekinder,nmod
en,case
3,nummod
sesiones,obl
",",punct
obviamente,amod
la,det
página,nmod
a,case
la,det
que,obj
hace,acl
mención,compound
http://educacionsexual.mineduc.cl,nsubj
para,mark
ver,acl
más,advmod
información,obj
no,advmod
existe,conj
.,punct
las,det
materias,nsubj
que,obj
tratan,acl
son,ROOT
:,punct
1,ccomp
.,punct
vínculos,amod
afectivos,amod
y,cc
género,conj
-,punct
reconocer,appos
familia,ROOT
de,case
origen,nmod
.,punct
-,punct
derechos,ROOT
de,case
los,det
niños,nmod
.,punct
-,punct
reconocimiento,ROOT
de,case
roles,nmod
con,case
perspectiva,nmod
de,case
género,nmod
e,cc
igualdad,conj
de,case
derechos,nmod
.,punct
2,ROOT
.,punct
autocuidado,ROOT
.,punct
-,punct
reconocerse,ROOT
como,mark
niño,obl
/,punct
niña,appos
.,punct
-,punct
higiene,ROOT
básica,flat
.,punct
-,punct
reconocer,ROOT
partes,obj
del,case
cuerpo,nmod
.,punct
3,ROOT
.,punct
inteligencia,ROOT
emocional,amod
.,punct
-,punct
reconocer,ROOT
e,cc
identificar,conj
emociones,obj
básicas,amod
.,punct
-,punct
identificar,ROOT
emociones,obj
básicas,amod
según,case
expresiones,obl
faciales,amod
.,punct
4,ROOT
.,punct
prevención,ROOT
de,case
asi,nmod
.,punct
-,punct
identificar,ROOT
figuras,obj
de,case
cuidado,nmod
.,punct
-,punct
identificar,ROOT
figuras,obj
de,case
cercanos,nmod
y,cc
desconocidos,conj
.,punct
-,punct
reforzar,ROOT
establecimiento,obj
de,case
límites,nmod
(,punct
decir,acl
si,mark
/,punct
no,advmod
),punct
.,punct
-,ROOT
conocer,ROOT
partes,det
privadas,obj
del,case
cuerpo,nmod
.,punct
el,det
recurrente,nsubj
fue,aux
denunciado,ROOT
por,mark
cometer,xcomp
violencia,obj
de,case
género,nmod
contra,case
su,det
ex,amod
cónyuge,obl
",",punct
sin,advmod
embargo,fixed
",",punct
fue,aux
sobreseído,conj
por,case
el,det
juez,obj
de,case
instancia,nmod
que,nsubj
albergó,acl
serias,amod
dudas,obj
sobre,case
su,det
participación,nmod
en,case
los,det
hechos,nmod
...,punct
 ,dep
#,obl
abogacía,appos
#,appos
derecho,appos
#,case
leyes,conj
#,appos
jurisprudenciajudicial,punct
esta,det
diputada,nsubj
es,cop
como,mark
winter,ROOT
en,case
femenino,nmod
.,punct
bien,cc
ahí,advmod
con,case
la,det
equidad,ROOT
de,case
género,nmod
.,punct
tenemos,ROOT
una,det
buena,amod
noticia,obj
:,punct
el,det
isp,nsubj
fortalecerá,acl
el,det
control,obj
de,case
productos,nmod
farmacéuticos,amod
para,case
hormonoterapia,nmod
",",punct
gracias,case
a,fixed
la,det
adjudicación,obl
del,case
fondo,nmod
de,case
transversalización,flat
de,case
género,flat
del,case
@minmujeryeg,flat
#,flat
chileparatodas,flat
#,appos
minmujeryeg,nmod
isp,nsubj
encabeza,ROOT
webinar,obj
sobre,case
la,det
incorporación,obl
de,case
la,det
perspectiva,nmod
de,case
género,nmod
en,case
salud,nmod
ocupacional,amod
.,punct
rubiales,nsubj
decide,ROOT
no,advmod
dimitir,xcomp
y,cc
los,det
aplausos,conj
y,cc
halagos,conj
a,case
su,det
discurso,obl
nos,iobj
demuestran,conj
que,mark
finalmente,advmod
los,det
límites,nsubj
no,advmod
existen,ccomp
cuando,mark
se,expl:impers
trata,advcl
de,mark
trasgredir,xcomp
a,case
las,det
mujeres,obj
.,punct
que,mark
mal,advmod
le,obj
hace,ROOT
esto,obj
al,case
fútbol,obj
femenino,amod
",",punct
pero,cc
sobre,conj
todo,fixed
al,case
propio,det
género,nmod
masculino,amod
.,punct
cumplimos,ROOT
nuestro,det
compromiso,obj
de,mark
retomar,acl
la,det
#,obj
enut,flat
y,cc
esta,det
segunda,amod
versión,nsubj
permitirá,conj
dar,xcomp
continuidad,obj
a,case
la,det
enut,obj
2015,nummod
",",punct
donde,obl
se,expl:pass
evidenció,acl
la,det
desigualdad,nsubj
de,case
género,nmod
en,case
el,det
uso,nmod
del,case
tiempo,nmod
",",punct
especialmente,advmod
en,case
la,det
carga,nmod
de,case
trabajo,nmod
total,amod
",",punct
los,det
cuidados,appos
y,cc
tiempo,conj
libre,amod
.,punct
hoy,advmod
es,cop
un,det
día,ROOT
en,case
que,obl
se,expl:pass
conmemora,acl
la,det
lucha,nsubj
histórica,amod
que,mark
las,det
mujeres,nsubj
hemos,aux
tenido,acl
contra,case
la,det
desigualdad,obl
de,case
género,nmod
.,punct
es,cop
una,det
fecha,ROOT
de,case
reivindicaciones,nmod
",",punct
reconocimiento,conj
y,cc
visibilización,conj
de,case
los,det
derechos,nmod
ganados,amod
.,punct
les,obj
queremos,ROOT
compartir,xcomp
un,det
mensaje,obj
a,case
nuestra,det
comunidad,obj
en,case
esta,det
gráfica,obl
.,punct
el,det
nacho,nsubj
a,advmod
pito,fixed
de,fixed
nada,obj
entrando,advcl
a,case
mi,det
pieza,obj
:,punct
hermana,nsubj
q,flat
es,cop
la,det
violencia,ROOT
de,case
género,nmod
?,punct
?,punct
?,punct
?,ROOT
anoche,advmod
dijo,ROOT
lucas,nsubj
textual,amod
.,punct
"""",punct
si,mark
mostrarán,advcl
lo,det
que,nsubj
pasó,ccomp
en,case
la,det
cena,obl
jorge,appos
se,obj
iría,aux
cagando,ROOT
"""",punct
@chilevision,obj
miente,advmod
#,flat
granhermanochv,flat
acomoda,obj
a,case
su,det
pinta,nmod
.,punct
animadores,nsubj
avalan,ROOT
la,det
violencia,obj
de,case
género,nmod
.,punct
la,det
peor,amod
versión,ROOT
de,case
gh,nmod
del,case
mundo,nmod
.,punct
son,cop
un,det
chiste,ROOT
"""",punct
toda,det
mujer,nsubj
educada,amod
en,case
el,det
machismo,obl
esta,det
predispuesta,obj
a,mark
sufrir,ROOT
violencia,obj
de,case
genero,nmod
"""",punct
justo,obj
en,case
el,det
kokoro,nmod
...,punct
lo,det
de,case
pincoya,nsubj
es,cop
sancionable,ROOT
",",punct
disculpable,amod
y,cc
subsanable,conj
.,punct
bien,advmod
ahí,advmod
#,ROOT
granhermanochv,nsubj
pero,cc
debe,aux
ser,cop
una,det
línea,conj
editorial,amod
para,case
todo,obl
:,punct
acoso,appos
sexual,amod
",",punct
violencia,conj
de,case
género,nmod
",",punct
física,conj
",",punct
psicológica,amod
",",punct
bullying,conj
",",punct
ideacion,conj
de,case
violencia,flat
",",punct
es,cc
decir,fixed
:,punct
fran,conj
",",punct
maite,conj
",",punct
lucas,conj
",",punct
alessia,conj
",",punct
skarlet,conj
",",punct
jorge,conj
",",punct
etc.,punct
#,ROOT
pulsopm,punct
|,dep
la,det
denuncia,ROOT
de,case
“,det
maltrato,nmod
laboral,amod
”,appos
y,cc
“,det
acoso,conj
sexual,amod
”,appos
en,case
contra,fixed
del,det
nuevo,amod
gerente,nmod
general,amod
de,case
clínica,nmod
las,det
condes,appos
#,advmod
chile,nsubj
corte,flat
de,case
valdivia,flat
acogió,ROOT
recurso,obj
de,case
alumna,nmod
de,case
posgrado,nmod
que,obj
denunció,acl
a,case
director,obj
de,case
psiquiatría,nmod
de,case
la,det
u.,nmod
austral,flat
por,case
acoso,obl
sexual,amod
c.,nsubj
de,case
apelaciones,flat
de,case
#,flat
valdivia,flat
acogió,ROOT
recurso,obj
de,case
protección,nmod
contra,case
@uaustraldechile,nmod
por,case
una,det
médica,obl
cirujana,amod
de,case
campus,nmod
#,amod
osorno,appos
",",punct
quien,nsubj
denunció,acl
a,case
director,obj
de,case
dicho,amod
programa,obl
",",punct
 ,dep
por,case
insinuaciones,obl
de,case
acoso,nmod
sexual,amod
",",punct
hostigamiento,conj
",",punct
maltrato,appos
sexista,amod
y,cc
discriminación,conj
.,punct
más,advmod
de,case
cinco,nmod
mil,nummod
denuncias,nsubj
(,punct
5.294,appos
),punct
por,case
agresión,nmod
física,amod
",",punct
acoso,appos
sexual,amod
",",punct
maltrato,appos
animal,amod
",",punct
y,cc
un,det
sinnúmero,nsubj
de,case
faltas,nmod
a,case
las,det
normas,nmod
televisivas,amod
recibió,ROOT
el,det
cntv,obj
",",punct
solo,obj
en,case
el,det
mes,nmod
de,case
julio,flat
",",punct
contra,case
el,det
programa,obl
"""",punct
gran,appos
hermano,flat
"""",punct
de,case
canal,nmod
11,nummod
que,nsubj
administra,acl
una,obj
de,case
las,det
concesiones,nmod
autorizadas,amod
a,case
la,det
universidad,obj
de,case
chile,flat
.,punct
a,case
pesar,fixed
de,fixed
ello,obl
",",punct
el,det
programa,nsubj
que,obj
mantiene,acl
un,det
bajo,amod
rating,obj
",",punct
continúa,ROOT
siendo,aux
objetado,xcomp
por,case
los,det
auditores,obj
y,cc
no,advmod
ha,aux
recibido,conj
ninguna,det
sanción,obj
.,punct
el,det
indigno,amod
trato,nsubj
que,obj
reciben,acl
muchos,nsubj
de,case
sus,det
protagonistas,nmod
es,cop
sorprendentemente,advmod
irrespetuoso,ROOT
e,cc
inmoral,conj
.,punct
al,case
parecer,fixed
",",punct
el,det
interés,nsubj
económico,amod
pesa,ROOT
más,obj
que,mark
las,det
normas,obl
morales,amod
y,cc
el,det
derecho,conj
de,case
personas,nmod
y,cc
seres,conj
vivientes,amod
a,mark
recibir,acl
un,det
trato,obj
digno,amod
.,punct
-allende,nsubj
y,cc
pinochet,conj
responsables,amod
del,case
golpe,nmod
-cataldo,flat
critica,ROOT
el,det
actuar,obj
de,case
sus,det
ex,amod
alumnos,nmod
que,nsubj
vandalizan,acl
el,det
@metrodesantiago,obj
-el,punct
@colegioprofes,obj
extiende,advcl
consulta,obj
sobre,case
paro,nmod
-14,nummod
denuncias,nsubj
de,case
acoso,nmod
sexual,amod
en,case
ministerios,nmod
se,expl:pv
suman,advcl
en,case
el,det
@gobiernodechile,obj
despierten,flat
a,case
@totiorellanag,obj
14,nummod
denuncias,nsubj
de,case
acoso,nmod
sexual,amod
se,expl:pv
suman,ROOT
en,case
este,det
gobierno,obj
cuidar,csubj
la,det
democracia,obj
es,cop
exactamente,advmod
lo,fixed
contrario,ROOT
",",punct
ocultar,advcl
",",punct
tapar,advcl
",",punct
silenciar,advcl
...,punct
un,det
documento,nsubj
real,amod
es,cop
no,advmod
ser,cop
demócrata,advcl
.,punct
pero,advmod
a,case
boric,obj
le,obj
gusta,ROOT
tapar,csubj
",",punct
silenciar,xcomp
",",punct
callar,csubj
las,det
cosas,obj
...,punct
él,nsubj
sabe,advcl
muy,advmod
bien,advmod
de,case
esas,det
cosas,obj
(,punct
acoso,appos
sexual,amod
),punct
",",punct
si,dep
?,punct
avanzamos,ROOT
?,punct
 ,dep
siiiii,ROOT
...,punct
a,case
un,det
mierdal,ROOT
el,det
arsenal,nsubj
tiene,ROOT
jugando,obj
de,case
titular,obj
a,case
un,det
jugador,obj
acusado,amod
de,case
abuso,obj
y,cc
acoso,conj
sexual,amod
.,punct
mendy,nsubj
jugó,ROOT
en,case
el,det
city,obl
mientras,mark
estaba,aux
siendo,aux
procesado,advcl
por,case
los,det
mismos,det
delitos,obl
.,punct
mejor,advmod
ni,cc
te,conj
cuento,ROOT
del,case
caso,obj
de,case
cristiano,nmod
ronaldo,flat
.,punct
hay,ROOT
que,cc
informarse,conj
bien,advmod
antes,advmod
de,mark
emitir,advcl
opiniones,obj
y,cc
poner,conj
ejemplos,obj
.,punct
me,iobj
parece,ROOT
bien,advmod
como,mark
el,det
repico,dep
que,mark
la,det
gente,nsubj
que,obj
dice,acl
"""",punct
pincoya,acl
acosadora,obj
sexual,advmod
"""",punct
es,cop
la,det
misma,xcomp
que,nsubj
llama,acl
exagerada,obj
a,case
la,det
gente,obj
cuando,mark
denuncias,nsubj
acoso,amod
sexual,amod
xd,nsubj
les,obj
molesta,advcl
solo,advmod
porque,mark
es,cop
la,det
pincoya,advcl
",",punct
cuando,mark
le,obj
pasó,advcl
a,case
la,det
fran,obl
con,case
ruben,obl
esa,det
gente,nsubj
no,advmod
lo,obj
llamo,advcl
acosador,iobj
a,case
el,det
#,obl
thelulosshow,punct
se,expl:pass
olvidaron,ROOT
rapidito,obj
del,case
acoso,nmod
sexual,amod
de,case
la,det
pincoya,nmod
",",punct
pero,cc
cuando,mark
la,det
fran,nsubj
hueveó,advcl
con,case
lucas,obl
",",punct
lograron,conj
miles,obj
